player,team,league,age,nation,pos,playing time_min,standard_sot%,standard_g/sh,team success_ppm,performance_gls_per90,performance_ast_per90,performance_g-pk_per90,performance_pk_per90,performance_crdy_per90,performance_crdr_per90,performance_fls_per90,performance_fld_per90,performance_off_per90,performance_crs_per90,performance_int_per90,performance_tklw_per90,standard_sh_per90,standard_sot_per90
Lassine Sinayoko,Paris FC,FRA-Ligue 1,26-276,MLI,FW,6896.0,38.1,0.1575,1.325,0.287122969837587,0.18271461716937354,0.2088167053364269,0.07830626450116009,0.2088167053364269,0.013051044083526682,1.3051044083526682,1.474767981438515,0.4306844547563805,1.1354408352668213,0.7830626450116009,0.861368909512761,2.6885150812064964,0.9788283062645012
Laurent Abergel,Lorient,FRA-Ligue 1,32,FRA,MF,7520.0,26.799999999999997,0.043333333333333335,1.3299999999999998,0.03590425531914893,0.023936170212765957,0.03590425531914893,0.0,0.2154255319148936,0.011968085106382979,1.053191489361702,1.1010638297872342,0.023936170212765957,0.586436170212766,1.4481382978723403,1.5199468085106382,0.7300531914893617,0.2154255319148936
Lautaro Gianetti,Udinese,ITA-Serie A,30,ARG,DF,1508.0,83.35,0.41500000000000004,1.345,0.11936339522546419,0.0,0.11936339522546419,0.0,0.47745358090185674,0.0,0.9549071618037135,0.0,0.0,0.0,1.969496021220159,0.8952254641909814,0.2984084880636605,0.23872679045092837
Lautaro Martínez,Inter,ITA-Serie A,29-019,ARG,FW,10188.0,37.1,0.164,2.3739999999999997,0.6713780918727915,0.15901060070671377,0.6448763250883393,0.026501766784452294,0.13250883392226148,0.0,1.6342756183745581,1.8992932862190812,0.48586572438162545,0.5565371024734982,0.3798586572438163,0.5212014134275618,3.92226148409894,1.5547703180212014
Lautaro Valenti,Parma,ITA-Serie A,27-239,ARG,DF,3853.0,17.366666666666667,0.04666666666666667,1.05,0.023358422008824292,0.0,0.023358422008824292,0.0,0.3036594861147158,0.023358422008824292,1.1445626784323903,0.560602128211783,0.0,0.5138852841941345,0.9343368803529718,0.9810537243706203,0.560602128211783,0.14015053205294575
Lazar Samardzic,Atalanta,ITA-Serie A,24-198,SRB,MF,6538.0,34.9,0.136,1.512,0.22025084123585195,0.11012542061792598,0.2064851636586112,0.013765677577240747,0.11012542061792598,0.0,1.2664423371061486,0.7158152340165189,0.027531355154481494,4.80422147445702,0.46803303762618537,0.7846436219027225,2.3126338329764455,0.7984092994799632
Leander Dendoncker,Napoli,ITA-Serie A,28,BEL,"DF,MF",2384.0,32.22,0.122,1.484,0.07550335570469799,0.0,0.07550335570469799,0.0,0.07550335570469799,0.0,0.5285234899328859,0.26426174496644295,0.037751677852348994,0.30201342281879195,1.1325503355704698,1.5478187919463087,0.6417785234899329,0.26426174496644295
Leandro Barreiro Martins,Mainz 05,Unknown,23,LUX,MF,4747.0,41.65,0.12,1.245,0.15167474194227934,0.07583737097113967,0.15167474194227934,0.0,0.2464714556562039,0.0,1.9907309879924162,1.611544133136718,0.1137560564567095,0.227512112913419,1.4409100484516535,1.5357067621655784,1.3271539919949442,0.5498209395407626
Leandro Cabrera,Espanyol,ESP-La Liga,35-085,URU,DF,8958.0,21.925,0.0725,1.0775000000000001,0.07032819825853985,0.030140656396517078,0.07032819825853985,0.0,0.18084393837910245,0.030140656396517078,0.9444072337575352,0.38178164768921635,0.020093770931011386,0.5324849296718017,0.9444072337575352,0.7032819825853985,0.8238446081714668,0.24112525117213662
Leandro Paredes,Roma,ITA-Serie A,30,ARG,MF,5036.0,16.475,0.0675,1.3325,0.12509928514694202,0.12509928514694202,0.03574265289912629,0.08935663224781572,0.46465448768864176,0.03574265289912629,1.1616362192216045,1.108022239872915,0.0,3.3955520254169973,1.1616362192216045,1.1258935663224783,1.3224781572676727,0.3038125496425735
Leandro Trossard,Arsenal,ENG-Premier League,30,BEL,"FW,MF",8441.0,34.480000000000004,0.132,1.97,0.3625162895391541,0.27721833905935317,0.3625162895391541,0.0,0.09596019428977609,0.010662243809975122,0.7890060419381589,1.4394029143466414,0.2985428266793034,3.049401729652885,0.39450302096907947,0.6077478971685819,2.558938514394029,0.87430399241796
Leart Paqarada,Heidenheim,Unknown,30,KVX,DF,1081.0,20.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.5827937095282146,0.666049953746531,0.08325624421831637,7.5763182238667905,0.9990749306197965,0.9158186864014801,0.8325624421831638,0.3330249768732655
Lebo Mothiba,Strasbourg,FRA-Ligue 1,27,RSA,FW,1052.0,49.7,0.26,1.27,0.5133079847908746,0.0,0.5133079847908746,0.0,0.0,0.0,2.138783269961977,1.967680608365019,0.34220532319391633,0.42775665399239543,0.0,0.17110266159695817,2.138783269961977,1.0266159695817492
Lee Jae-sung,Mainz 05,Unknown,34-031,KOR,MF,8996.0,30.76,0.134,1.4220000000000002,0.24010671409515338,0.17007558915073365,0.24010671409515338,0.0,0.16007114273010226,0.0,0.8003557136505113,1.1605157847932415,0.33014673188083593,1.1405068919519785,1.1204979991107158,0.8403734993330368,1.4606491774121833,0.5502445531347265
Lee Kang-in,PSG,FRA-Ligue 1,24,KOR,"MF,FW",7697.0,30.639999999999997,0.11599999999999999,1.468,0.22216447966740288,0.24555021436923477,0.22216447966740288,0.0,0.198778744965571,0.0,1.3096011433025856,1.590229959724568,0.0818500714564116,5.916590879563466,0.2572430817201507,0.8068078472131999,1.8474730414447187,0.6197219695985449
Leif Davis,Ipswich Town,ENG-Premier League,26-253,ENG,DF,3013.0,39.6,0.195,0.76,0.05974112180550946,0.05974112180550946,0.05974112180550946,0.0,0.14935280451377364,0.02987056090275473,0.7766345834716231,0.9558579488881513,0.1792233654165284,4.8987719880517755,0.8065051443743777,0.8662462661798872,0.5675406571523399,0.11948224361101892
Lennard Maloney,Mainz 05,Unknown,26-337,USA,"DF,MF",3558.0,8.28,0.014000000000000002,1.862,0.025295109612141653,0.025295109612141653,0.025295109612141653,0.0,0.10118043844856661,0.0,1.7706576728499155,0.5564924114671164,0.050590219224283306,0.12647554806070826,1.163575042158516,1.239460370994941,0.5564924114671164,0.10118043844856661
Lennart Karl,Bayern Munich,Unknown,18-200,GER,MF,1344.0,75.0,0.06,2.29,0.33482142857142855,0.33482142857142855,0.33482142857142855,0.0,0.06696428571428571,0.0,0.33482142857142855,0.7366071428571429,0.26785714285714285,2.0089285714285716,0.7366071428571429,1.0044642857142858,2.8794642857142856,1.4732142857142858
Lennon Miller,Udinese,ITA-Serie A,20-016,SCO,MF,1123.0,55.55,0.0,1.29,0.0,0.16028495102404275,0.0,0.0,0.40071237756010686,0.0,1.7631344612644702,1.5227070347284062,0.08014247551202137,2.6447016918967052,1.2021371326803205,1.0418521816562778,0.8014247551202137,0.16028495102404275
Leny Yoro,Lille,FRA-Ligue 1,17,FRA,DF,6371.0,22.080000000000002,0.028000000000000004,1.6960000000000002,0.028253021503688587,0.0,0.028253021503688587,0.0,0.15539161827028722,0.0,0.7345785590959033,0.3955423010516403,0.042379532255532884,0.07063255375922148,1.4832836289436508,0.8758436666143462,0.4237953225553288,0.16951812902213154
Leo Østigård,Hoffenheim,Unknown,24,NOR,DF,7065.0,17.016666666666666,0.09000000000000001,1.1566666666666665,0.08917197452229299,0.012738853503184714,0.08917197452229299,0.0,0.22929936305732482,0.012738853503184714,1.1847133757961783,0.535031847133758,0.06369426751592357,0.06369426751592357,1.0318471337579618,0.8662420382165605,0.5477707006369427,0.19108280254777069
Leon Avdullahu,Hoffenheim,Unknown,22-199,KVX,MF,3014.0,23.799999999999997,0.165,0.925,0.029860650298606503,0.029860650298606503,0.029860650298606503,0.0,0.14930325149303253,0.0,0.8659588586595885,0.38818845388188455,0.029860650298606503,0.4479097544790976,1.0749834107498342,1.0451227604512277,0.5076310550763106,0.08958195089581952
Leon Bailey,Roma,ITA-Serie A,27,JAM,FW,5819.0,25.74,0.062,1.472,0.2319986251933322,0.247465200206221,0.2319986251933322,0.0,0.20106547516755455,0.0,1.159993125966661,1.1135934009279944,0.37119780030933147,3.742911153119093,0.3093315002577762,0.37119780030933147,2.2117202268431,0.6186630005155525
Leon Goretzka,Bayern Munich,Unknown,30,GER,MF,7241.0,31.275,0.115,2.2575,0.22372600469548404,0.16157989228007183,0.22372600469548404,0.0,0.17400911476315425,0.0,0.9073332412650186,0.7333241265018643,0.08700455738157713,0.4225935644248032,1.2677806932744096,0.9073332412650186,2.0259632647424386,0.6214611241541224
Leonardo Balerdi,Roma,ITA-Serie A,27-227,ARG,DF,9208.0,13.38,0.028000000000000004,2.004,0.01954821894005213,0.01954821894005213,0.01954821894005213,0.0,0.28344917463075586,0.029322328410078195,1.2706342311033885,0.8405734144222414,0.009774109470026065,0.11728931364031278,1.7104691572545612,1.5247610773240658,0.5864465682015638,0.10751520417028672
Leonardo Bittencourt,Werder Bremen,Unknown,31,GER,MF,4804.0,21.35,0.055,1.2375,0.11240632805995004,0.11240632805995004,0.11240632805995004,0.0,0.5058284762697751,0.0,1.8547044129891757,1.8921731890091589,0.1311407160699417,2.1919233971690257,0.8430474604496254,1.1802664446294755,1.6860949208992508,0.43089092422980846
Leonardo Bonucci,Union Berlin,Unknown,36,ITA,DF,1339.0,70.0,0.6,1.245,0.13442867811799852,0.0,0.06721433905899926,0.06721433905899926,0.13442867811799852,0.0,0.8737864077669902,0.4032860343539955,0.06721433905899926,0.4032860343539955,1.613144137415982,0.4705003734129948,0.4032860343539955,0.20164301717699776
Leonardo Pavoletti,Cagliari,ITA-Serie A,36,ITA,FW,1300.0,30.53333333333333,0.14666666666666667,0.7633333333333333,0.4846153846153846,0.13846153846153847,0.4846153846153846,0.0,0.6923076923076923,0.0,3.7384615384615385,0.9692307692307692,0.6923076923076923,0.06923076923076923,0.06923076923076923,0.2076923076923077,3.3923076923076922,1.176923076923077
Leonardo Sernicola,Cremonese,ITA-Serie A,25,ITA,"MF,DF",2317.0,20.0,0.08,0.78,0.07768666378938283,0.07768666378938283,0.07768666378938283,0.0,0.42727665084160554,0.0,1.5537332757876565,1.6702632714717307,0.11652999568407424,4.544669831678895,1.4372032801035823,1.2429866206301252,0.9710832973672854,0.19421665947345707
Leonardo Spinazzola,Napoli,ITA-Serie A,33-169,ITA,DF,6599.0,42.32,0.09,1.732,0.08183058039096833,0.1363843006516139,0.08183058039096833,0.0,0.08183058039096833,0.0,0.49098348234580996,0.559175632671617,0.06819215032580694,3.8051219881800273,0.3545991816941961,0.4637066222154872,0.736475223518715,0.2864070313683892
Leonidas Stergiou,Stuttgart,Unknown,24-191,SUI,DF,1670.0,13.319999999999999,0.132,1.542,0.10778443113772455,0.10778443113772455,0.10778443113772455,0.0,0.0,0.05389221556886228,0.7544910179640718,0.10778443113772455,0.05389221556886228,1.4550898203592815,1.0778443113772456,1.1317365269461077,0.3772455089820359,0.10778443113772455
Leopold Querfeld,Union Berlin,Unknown,22-264,AUT,DF,4542.0,36.5,0.24333333333333332,1.0733333333333333,0.11889035667107001,0.059445178335535004,0.07926023778071334,0.03963011889035667,0.29722589167767505,0.0,1.3276089828269484,0.8322324966974901,0.0,0.07926023778071334,1.07001321003963,0.8520475561426684,0.9313077939233818,0.29722589167767505
Leroy Sané,Bayern Munich,Unknown,28,GER,MF,5784.0,39.96666666666667,0.12333333333333334,2.2066666666666666,0.42012448132780084,0.35788381742738584,0.42012448132780084,0.0,0.15560165975103735,0.0,0.9180497925311204,1.0736514522821576,0.35788381742738584,2.3340248962655603,0.2800829875518672,0.8091286307053941,3.4076763485477177,1.353734439834025
Lesley Ugochukwu,Rennes,FRA-Ligue 1,18,FRA,MF,5622.0,15.375,0.0575,1.1099999999999999,0.064034151547492,0.048025613660619,0.064034151547492,0.0,0.240128068303095,0.032017075773746,1.472785485592316,0.96051227321238,0.016008537886873,0.240128068303095,0.8004268943436499,1.2166488794023478,0.624332977588047,0.16008537886873
Levi Colwill,Chelsea,ENG-Premier League,23-196,ENG,DF,6552.0,10.16,0.041999999999999996,1.666,0.04120879120879121,0.054945054945054944,0.04120879120879121,0.0,0.17857142857142855,0.0,1.1126373626373627,0.6593406593406593,0.10989010989010989,0.3434065934065934,1.0714285714285714,1.098901098901099,0.5082417582417582,0.09615384615384616
Lewis Cook,Bournemouth,ENG-Premier League,29-219,ENG,MF,8515.0,12.379999999999999,0.014000000000000002,1.116,0.010569583088667059,0.09512624779800352,0.010569583088667059,0.0,0.19025249559600704,0.031708749266001174,1.1732237228420435,0.43335290663534937,0.05284791544333529,3.741632413388139,1.6699941280093953,1.3106283029947152,0.369935408103347,0.08455666470933647
Lewis Dunk,Brighton,ENG-Premier League,34-293,ENG,DF,11299.0,17.6,0.036,1.384,0.03982653332153288,0.007965306664306577,0.03982653332153288,0.0,0.21506327993627755,0.007965306664306577,0.525710239844234,0.5097796265156209,0.03982653332153288,0.16727143995043808,0.8363571997521904,0.5496061598371537,0.7168775997875918,0.16727143995043808
Lewis Ferguson,Bologna,ITA-Serie A,27-017,SCO,MF,7880.0,32.019999999999996,0.10200000000000001,1.358,0.17131979695431473,0.045685279187817264,0.1598984771573604,0.011421319796954316,0.217005076142132,0.011421319796954316,1.9187817258883249,1.8388324873096447,0.18274111675126906,0.7880710659898478,0.5596446700507615,0.947969543147208,1.4162436548223352,0.5025380710659898
Lewis Hall,Newcastle,ENG-Premier League,22-002,ENG,DF,6074.0,23.0,0.026000000000000002,1.342,0.02963450773789924,0.08890352321369774,0.02963450773789924,0.0,0.1481725386894962,0.0,0.5630556470200856,1.1853803095159696,0.02963450773789924,4.134013829436944,1.0668422785643727,1.57062891010866,0.8890352321369773,0.2370760619031939
Lewis Holtby,Holstein Kiel,Unknown,33,GER,MF,1238.0,14.3,0.0,0.56,0.0,0.07269789983844911,0.0,0.0,0.07269789983844911,0.07269789983844911,0.9450726978998385,1.6720516962843295,0.0,3.344103392568659,1.381260096930533,1.381260096930533,0.5088852988691438,0.07269789983844911
Lewis Miley,Newcastle,ENG-Premier League,20-132,ENG,MF,3253.0,24.619999999999997,0.098,1.458,0.08300030740854596,0.19366738395327388,0.08300030740854596,0.0,0.055333538272363966,0.0,0.4150015370427298,0.3596679987703658,0.11066707654472793,1.4940055333538274,0.8853366123578235,1.4110052259452814,0.8300030740854596,0.24900092222563786
Liam Cooper,Leeds United,ENG-Premier League,30,SCO,DF,1426.0,30.0,0.1,0.56,0.06311360448807854,0.0,0.06311360448807854,0.0,0.3155680224403927,0.0,0.7573632538569425,0.6311360448807855,0.0,0.06311360448807854,2.14586255259467,1.514726507713885,0.6311360448807855,0.18934081346423562
Liam Delap,Nottingham,ENG-Premier League,23-214,ENG,FW,3798.0,25.900000000000002,0.06999999999999999,0.9700000000000001,0.30805687203791465,0.04739336492890995,0.26066350710900477,0.04739336492890995,0.3791469194312796,0.0,2.3459715639810423,1.6824644549763035,0.47393364928909953,0.26066350710900477,0.07109004739336493,0.26066350710900477,2.5118483412322274,1.018957345971564
Liam Henderson,Empoli,ITA-Serie A,28,SCO,MF,3349.0,18.433333333333334,0.0,0.6733333333333333,0.0,0.13436846819946252,0.0,0.0,0.5106001791579576,0.0,3.1710958495073154,0.9405792773962376,0.10749477455957003,3.520453866825918,0.6718423409973127,0.8868318901164527,0.9137055837563451,0.21498954911914006
Liberato Cacace,Empoli,ITA-Serie A,23,NZL,"MF,DF",4729.0,20.233333333333334,0.023333333333333334,0.8166666666666668,0.03806301543666737,0.09515753859166842,0.03806301543666737,0.0,0.24740960033833792,0.0,1.2560795094100232,0.7422288010150138,0.11418904631000211,3.749207020511736,0.8373863396066822,1.1799534785366885,0.9325438781983506,0.22837809262000422
Lilian Brassier,Frankfurt,Unknown,26-312,FRA,DF,10123.0,16.8,0.05333333333333334,1.3516666666666666,0.03556258026276796,0.01778129013138398,0.03556258026276796,0.0,0.19559419144522375,0.00889064506569199,1.0490961177516547,0.6845796700582831,0.00889064506569199,0.6756890249925911,1.4402845006421021,0.7023609601896671,0.5601106391385953,0.10668774078830387
Lilian Raolisoa,Angers,FRA-Ligue 1,26-086,FRA,DF,3549.0,26.275,0.115,0.6749999999999999,0.0760777683854607,0.1775147928994083,0.0760777683854607,0.0,0.10143702451394758,0.05071851225697379,1.1158072696534236,0.7861369399830938,0.10143702451394758,4.945054945054945,1.0143702451394758,1.6990701606086223,0.8622147083685545,0.20287404902789516
Linton Maina,Köln,Unknown,27-079,GER,FW,5263.0,27.6,0.055,1.1325,0.10260307809234276,0.1881056431692951,0.10260307809234276,0.0,0.08550256507695231,0.0,0.5985179555386662,0.7866235987079613,0.41041231236937104,3.2490974729241877,0.2565076952308569,0.5643169295078853,1.521945658369751,0.5472164164924948
Lionel Messi,PSG,FRA-Ligue 1,35,ARG,"FW,MF",2837.0,44.2,0.12,0.0,0.5075784279168135,0.5075784279168135,0.5075784279168135,0.0,0.0,0.0,0.25378921395840676,1.1420514628128304,0.19034191046880505,2.918575960521678,0.06344730348960169,0.5710257314064152,4.09235107507931,1.8082481494536482
Lisandro Magallán,Elche,ESP-La Liga,28,ARG,DF,902.0,33.3,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.09977827050997783,1.4966740576496673,0.4988913525498892,0.0,0.09977827050997783,1.2971175166297118,1.2971175166297118,0.5986696230598669,0.19955654101995565
Lisandro Martínez,Manchester Utd,ENG-Premier League,28-235,ARG,DF,5924.0,9.059999999999999,0.044,1.782,0.045577312626603646,0.03038487508440243,0.045577312626603646,0.0,0.24307900067521945,0.015192437542201216,0.8811613774476704,0.33423362592842676,0.0,0.1975016880486158,1.2609723160027009,1.12424037812289,0.5013504388926401,0.10634706279540851
Lloyd Kelly,Juventus,ITA-Serie A,27-339,ENG,DF,8017.0,9.483333333333334,0.01,1.7850000000000001,0.011226144443058502,0.0561307222152925,0.011226144443058502,0.0,0.134713733316702,0.0,1.0889360109766746,0.538854933266808,0.0561307222152925,0.6847948110265685,0.6174379443682175,0.9766745665460895,0.39291505550704753,0.0561307222152925
Logan Costa,Toulouse,FRA-Ligue 1,23,CPV,DF,5854.0,18.383333333333336,0.04,1.1333333333333333,0.046122309531943975,0.030748206354629312,0.046122309531943975,0.0,0.1383669285958319,0.0,0.9224461906388794,0.26135975401434913,0.061496412709258624,0.29210796036897846,0.8148274683976767,0.7687051588657329,0.491971301674069,0.16911513495046124
Lorenz Assignon,Stuttgart,Unknown,25,TOG,"DF,MF",5957.0,37.36,0.068,1.508,0.07554137988920598,0.12086620782272955,0.07554137988920598,0.0,0.36259862346818866,0.03021655195568239,1.9791841530971965,1.0575793184488838,0.12086620782272955,2.4928655363437975,1.0273627664932012,1.1331206983380897,0.8460634547591069,0.2719489676011415
Lorenzo Bernasconi,Atalanta,ITA-Serie A,22-298,ITA,DF,1642.0,5.55,0.0,2.455,0.0,0.16443361753958585,0.0,0.0,0.16443361753958585,0.0,0.43848964677222896,0.2740560292326431,0.16443361753958585,6.3580998781973195,0.7673568818514007,0.8769792935444579,0.4933008526187576,0.05481120584652862
